"clueGiverID","clueGiverRandCode","guesserID","guesserRandCode","target1","target2","clueOption1","TBOption1","TEOption1","clueOption2","TBOption2","TEOption2","clueOption3","TBOption3","TEOption3","clueOption4","TBOption4","TEOption4","clueOption5","TBOption5","TEOption5","clueOption6","TBOption6","TEOption6","clueOption7","TBOption7","TEOption7","clueOption8","TBOption8","TEOption8","clueFinal","TBFinal","TEFinal","GuessOption1","GUESS_OPTION1_TIME","GuessOption2","GUESS_OPTION2_TIME","GuessOption3","GUESS_OPTION3_TIME","GuessOption4","GUESS_OPTION4_TIME","GuessOption5","GUESS_OPTION5_TIME","GuessOption6","GUESS_OPTION6_TIME","GuessOption7","GUESS_OPTION7_TIME","GuessOption8","GUESS_OPTION8_TIME","GUESS_1_FINAL","GUESS_1_FINAL_TIME","GUESS_2_FINAL","GUESS_2_FINAL_TIME"
2,30422,1,90433,"BLOW","BLAZE","a",2321,2321,"b",3337,3337,"c",4056,4056,"","NA","NA","","NA","NA","","NA","NA","","NA","NA","","NA","NA","a",1959,1959,"BLAZE",2035,"LEAP",2390,"DATE",2852,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","PIE",2031,"WEEP",2377
2,30422,1,90433,"BLOW","BLAZE","a",965,965,"b",1927,1927,"c",2526,2526,"","NA","NA","","NA","NA","","NA","NA","","NA","NA","","NA","NA","b",1369,1369,"SMELL",3014,"FAMILY",3372,"BLOW",3745,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","WEEP",565,"PIE",861
