"clueGiverID","clueGiverRandCode","guesserID","guesserRandCode","target1","target2","clueOption1","TBOption1","TEOption1","clueOption2","TBOption2","TEOption2","clueOption3","TBOption3","TEOption3","clueOption4","TBOption4","TEOption4","clueOption5","TBOption5","TEOption5","clueOption6","TBOption6","TEOption6","clueOption7","TBOption7","TEOption7","clueOption8","TBOption8","TEOption8","clueFinal","TBFinal","TEFinal","GuessOption1","GUESS_OPTION1_TIME","GuessOption2","GUESS_OPTION2_TIME","GuessOption3","GUESS_OPTION3_TIME","GuessOption4","GUESS_OPTION4_TIME","GuessOption5","GUESS_OPTION5_TIME","GuessOption6","GUESS_OPTION6_TIME","GuessOption7","GUESS_OPTION7_TIME","GuessOption8","GUESS_OPTION8_TIME","GUESS_1_FINAL","GUESS_1_FINAL_TIME","GUESS_2_FINAL","GUESS_2_FINAL_TIME"
1,81240,2,18047,"BLAZE","BLOW","a",1283,1283,"b",2411,2411,"c",3659,3659,"","NA","NA","","NA","NA","","NA","NA","","NA","NA","","NA","NA","a",1785,1785,"BLAME",2900,"FIB",3573,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","HELICOPTER",1078,"WEEP",1457
1,81240,2,18047,"BLAZE","BLOW","a",1108,1108,"v",1516,1516,"c",2037,2037,"","NA","NA","","NA","NA","","NA","NA","","NA","NA","","NA","NA","b",1173,1173,"LEAP",8617,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","WEEP",645,"PIE",954
